A,p,D_over_Dc,D,s,margin
5,0.044172726346850294,0.15,2.0015408461044878e-05,2.4767942861253944,0.42967408296664633
5,0.044172726346850294,0.15,2.0015408461044878e-05,2.8091934698575938,0.42967336529370126
5,0.044172726346850294,0.15,2.0015408461044878e-05,3.141592653589793,0.4296731170362307
5,0.044172726346850294,0.3,4.0030816922089757e-05,0.15,0.3593599513044272
5,0.044172726346850294,0.3,4.0030816922089757e-05,0.48239918373219925,0.3593581275680082
5,0.044172726346850294,0.3,4.0030816922089757e-05,0.8147983674643985,0.3593545818124555
5,0.044172726346850294,0.3,4.0030816922089757e-05,1.1471975511965977,0.3593497033263038
5,0.044172726346850294,0.3,4.0030816922089757e-05,1.4795967349287968,0.3593440260856122
5,0.044172726346850294,0.3,4.0030816922089757e-05,1.8119959186609962,0.3593381715150843
5,0.044172726346850294,0.3,4.0030816922089757e-05,2.1443951023931955,0.3593327805976998
5,0.044172726346850294,0.3,4.0030816922089757e-05,2.4767942861253944,0.35932844365957917
5,0.044172726346850294,0.3,4.0030816922089757e-05,2.8091934698575938,0.359325635645408
5,0.044172726346850294,0.3,4.0030816922089757e-05,3.141592653589793,0.35932466416433106
5,0.044172726346850294,0.5,6.671802820348293e-05,0.15,0.26559033209375427
5,0.044172726346850294,0.5,6.671802820348293e-05,0.48239918373219925,0.2655854143167642
5,0.044172726346850294,0.5,6.671802820348293e-05,0.8147983674643985,0.2655758594118358
5,0.044172726346850294,0.5,6.671802820348293e-05,1.1471975511965977,0.2655627131619225
5,0.044172726346850294,0.5,6.671802820348293e-05,1.4795967349287968,0.26554741394121995
5,0.044172726346850294,0.5,6.671802820348293e-05,1.8119959186609962,0.265531636249144
5,0.044172726346850294,0.5,6.671802820348293e-05,2.1443951023931955,0.2655171074551781
5,0.044172726346850294,0.5,6.671802820348293e-05,2.4767942861253944,0.26550541875974076
5,0.044172726346850294,0.5,6.671802820348293e-05,2.8091934698575938,0.265497850616748
5,0.044172726346850294,0.5,6.671802820348293e-05,3.141592653589793,0.26549523225084526
5,0.044172726346850294,0.7,9.34052394848761e-05,0.15,0.1718130581418258
5,0.044172726346850294,0.7,9.34052394848761e-05,0.48239918373219925,0.17180371653279924
5,0.044172726346850294,0.7,9.34052394848761e-05,0.8147983674643985,0.17178556674096424
5,0.044172726346850294,0.7,9.34052394848761e-05,1.1471975511965977,0.17176059442511193
5,0.044172726346850294,0.7,9.34052394848761e-05,1.4795967349287968,0.17173153157723253
5,0.044172726346850294,0.7,9.34052394848761e-05,1.8119959186609962,0.17170155877021354
5,0.044172726346850294,0.7,9.34052394848761e-05,2.1443951023931955,0.17167395765812654
5,0.044172726346850294,0.7,9.34052394848761e-05,2.4767942861253944,0.17165175136342103
5,0.044172726346850294,0.7,9.34052394848761e-05,2.8091934698575938,0.17163737303853321
5,0.044172726346850294,0.7,9.34052394848761e-05,3.141592653589793,0.1716323985053425
5,0.044172726346850294,0.85,0.00011342064794592098,0.15,0.10147508958659901
5,0.044172726346850294,0.85,0.00011342064794592098,0.48239918373219925,0.10146164381974665
5,0.044172726346850294,0.85,0.00011342064794592098,0.8147983674643985,0.1014355212917677
5,0.044172726346850294,0.85,0.00011342064794592098,1.1471975511965977,0.10139957878527106
5,0.044172726346850294,0.85,0.00011342064794592098,1.4795967349287968,0.10135774794071817
5,0.044172726346850294,0.85,0.00011342064794592098,1.8119959186609962,0.10131460648589985
5,0.044172726346850294,0.85,0.00011342064794592098,2.1443951023931955,0.10127487791181311
5,0.044172726346850294,0.85,0.00011342064794592098,2.4767942861253944,0.10124291401985452
5,0.044172726346850294,0.85,0.00011342064794592098,2.8091934698575938,0.10122221749022398
5,0.044172726346850294,0.85,0.00011342064794592098,3.141592653589793,0.1012150569702579
5,0.044172726346850294,1.0,0.00013343605640696586,0.15,0.03113283045332982
5,0.044172726346850294,1.0,0.00013343605640696586,0.48239918373219925,0.031114675692176075
5,0.044172726346850294,1.0,0.00013343605640696586,0.8147983674643985,0.031079404801972466
5,0.044172726346850294,1.0,0.00013343605640696586,1.1471975511965977,0.031030874201152914
5,0.044172726346850294,1.0,0.00013343605640696586,1.4795967349287968,0.030974392123641836
5,0.044172726346850294,1.0,0.00013343605640696586,1.8119959186609962,0.030916139430938516
5,0.044172726346850294,1.0,0.00013343605640696586,2.1443951023931955,0.030862494156514986
5,0.044172726346850294,1.0,0.00013343605640696586,2.4767942861253944,0.030819332862189075
5,0.044172726346850294,1.0,0.00013343605640696586,2.8091934698575938,0.030791385753704548
5,0.044172726346850294,1.0,0.00013343605640696586,3.141592653589793,0.03078171664990803
5,0.061967733539318684,0.15,4.088368705032374e-05,0.15,0.431406702638371
5,0.061967733539318684,0.15,4.088368705032374e-05,0.48239918373219925,0.4314057984880195
5,0.061967733539318684,0.15,4.088368705032374e-05,0.8147983674643985,0.43140404085279904
5,0.061967733539318684,0.15,4.088368705032374e-05,1.1471975511965977,0.4314016228287778
5,0.061967733539318684,0.15,4.088368705032374e-05,1.4795967349287968,0.4313988088220697
5,0.061967733539318684,0.15,4.088368705032374e-05,1.8119959186609962,0.43139590692643637
5,0.061967733539318684,0.15,4.088368705032374e-05,2.1443951023931955,0.43139323481982084
5,0.061967733539318684,0.15,4.088368705032374e-05,2.4767942861253944,0.43139108511896684
5,0.061967733539318684,0.15,4.088368705032374e-05,2.8091934698575938,0.4313896932718304
5,0.061967733539318684,0.15,4.088368705032374e-05,3.141592653589793,0.4313892117294742
5,0.061967733539318684,0.3,8.176737410064748e-05,0.15,0.3628048035819649
5,0.061967733539318684,0.3,8.176737410064748e-05,0.48239918373219925,0.3628012644026237
5,0.061967733539318684,0.3,8.176737410064748e-05,0.8147983674643985,0.3627943889003451
5,0.061967733539318684,0.3,8.176737410064748e-05,1.1471975511965977,0.36278492893597947
5,0.061967733539318684,0.3,8.176737410064748e-05,1.4795967349287968,0.362773919361711
5,0.061967733539318684,0.3,8.176737410064748e-05,1.8119959186609962,0.3627625650715507
5,0.061967733539318684,0.3,8.176737410064748e-05,2.1443951023931955,0.36275210920111234
5,0.061967733539318684,0.3,8.176737410064748e-05,2.4767942861253944,0.36274369700783726
5,0.061967733539318684,0.3,8.176737410064748e-05,2.8091934698575938,0.36273825020684236
5,0.061967733539318684,0.3,8.176737410064748e-05,3.141592653589793,0.36273636573697243
5,0.061967733539318684,0.5,0.00013627895683441247,0.15,0.2713222416201846
5,0.061967733539318684,0.5,0.00013627895683441247,0.48239918373219925,0.27131270645761263
5,0.061967733539318684,0.5,0.00013627895683441247,0.8147983674643985,0.2712941810316216
5,0.061967733539318684,0.5,0.00013627895683441247,1.1471975511965977,0.2712686904544839
5,0.061967733539318684,0.5,0.00013627895683441247,1.4795967349287968,0.2712390221305605
5,0.061967733539318684,0.5,0.00013627895683441247,1.8119959186609962,0.2712084223943765
5,0.061967733539318684,0.5,0.00013627895683441247,2.1443951023931955,0.2711802416649609
5,0.061967733539318684,0.5,0.00013627895683441247,2.4767942861253944,0.2711575674894804
5,0.061967733539318684,0.5,0.00013627895683441247,2.8091934698575938,0.27114288546025533
5,0.061967733539318684,0.5,0.00013627895683441247,3.141592653589793,0.2711378057136189
5,0.061967733539318684,0.7,0.00019079053956817745,0.15,0.17982443425374073
5,0.061967733539318684,0.7,0.00019079053956817745,0.48239918373219925,0.17980632410018416
5,0.061967733539318684,0.7,0.00019079053956817745,0.8147983674643985,0.17977113842359915
5,0.061967733539318684,0.7,0.00019079053956817745,1.1471975511965977,0.17972272111177467
5,0.061967733539318684,0.7,0.00019079053956817745,1.4795967349287968,0.17966636501385969
5,0.061967733539318684,0.7,0.00019079053956817745,1.8119959186609962,0.1796082356889015
5,0.061967733539318684,0.7,0.00019079053956817745,2.1443951023931955,0.1795546981107552
5,0.061967733539318684,0.7,0.00019079053956817745,2.4767942861253944,0.17951161935483184
5,0.061967733539318684,0.7,0.00019079053956817745,2.8091934698575938,0.17948372372831178
5,0.061967733539318684,0.7,0.00019079053956817745,3.141592653589793,0.17947407208106902
5,0.061967733539318684,0.85,0.0002316742266185012,0.15,0.11119108974365344
5,0.061967733539318684,0.85,0.0002316742266185012,0.48239918373219925,0.11116502739152723
5,0.061967733539318684,0.85,0.0002316742266185012,0.8147983674643985,0.11111439014409985
5,0.061967733539318684,0.85,0.0002316742266185012,1.1471975511965977,0.11104470848412995
5,0.061967733539318684,0.85,0.0002316742266185012,1.4795967349287968,0.11096359821417345
5,0.061967733539318684,0.85,0.0002316742266185012,1.8119959186609962,0.11087993225027315
5,0.061967733539318684,0.85,0.0002316742266185012,2.1443951023931955,0.11080287199637895
5,0.061967733539318684,0.85,0.0002316742266185012,2.4767942861253944,0.1107408635871423
5,0.061967733539318684,0.85,0.0002316742266185012,2.8091934698575938,0.11070070900881501
5,0.061967733539318684,0.85,0.0002316742266185012,3.141592653589793,0.11068681567836358
5,0.061967733539318684,1.0,0.00027255791366882494,0.15,0.04254919676763613
5,0.061967733539318684,1.0,0.00027255791366882494,0.48239918373219925,0.04251401107043651
5,0.061967733539318684,1.0,0.00027255791366882494,0.8147983674643985,0.04244564693390318
5,0.061967733539318684,1.0,0.00027255791366882494,1.1471975511965977,0.042351568946169094
5,0.061967733539318684,1.0,0.00027255791366882494,1.4795967349287968,0.0422420575067004
5,0.061967733539318684,1.0,0.00027255791366882494,1.8119959186609962,0.04212909144228072
5,0.061967733539318684,1.0,0.00027255791366882494,2.1443951023931955,0.04202504080567282
5,0.061967733539318684,1.0,0.00027255791366882494,2.4767942861253944,0.04194131141574742
5,0.061967733539318684,1.0,0.00027255791366882494,2.8091934698575938,0.041887089859379945
5,0.061967733539318684,1.0,0.00027255791366882494,3.141592653589793,0.04186832917971284
5,0.08693146920223571,0.15,8.485326212422037e-05,0.15,0.43367102080154063
5,0.08693146920223571,0.15,8.485326212422037e-05,0.48239918373219925,0.4336692770821309
5,0.08693146920223571,0.15,8.485326212422037e-05,0.8147983674643985,0.4336658902866488
5,0.08693146920223571,0.15,8.485326212422037e-05,1.1471975511965977,0.43366123036999626
5,0.08693146920223571,0.15,8.485326212422037e-05,1.4795967349287968,0.4336558070827099
5,0.08693146920223571,0.15,8.485326212422037e-05,1.8119959186609962,0.433650213919776
5,0.08693146920223571,0.15,8.485326212422037e-05,2.1443951023931955,0.4336450632756388
5,0.08693146920223571,0.15,8.485326212422037e-05,2.4767942861253944,0.4336409193020343
5,0.08693146920223571,0.15,8.485326212422037e-05,2.8091934698575938,0.43363823611006813
5,0.08693146920223571,0.15,8.485326212422037e-05,3.141592653589793,0.4336373077955429
5,0.08693146920223571,0.3,0.00016970652424844074,0.15,0.36732478834804927
5,0.08693146920223571,0.3,0.00016970652424844074,0.48239918373219925,0.367317969838723
5,0.08693146920223571,0.3,0.00016970652424844074,0.8147983674643985,0.3673047224023811
5,0.08693146920223571,0.3,0.00016970652424844074,1.1471975511965977,0.36728649313946327
5,0.08693146920223571,0.3,0.00016970652424844074,1.4795967349287968,0.36726527480155613
5,0.08693146920223571,0.3,0.00016970652424844074,1.8119959186609962,0.3672433887139046
5,0.08693146920223571,0.3,0.00016970652424844074,2.1443951023931955,0.3672232313419581
5,0.08693146920223571,0.3,0.00016970652424844074,2.4767942861253944,0.36720701172958337
5,0.08693146920223571,0.3,0.00016970652424844074,2.8091934698575938,0.36719650869453324
5,0.08693146920223571,0.3,0.00016970652424844074,3.141592653589793,0.3671928747253199
5,0.08693146920223571,0.5,0.0002828442070807346,0.15,0.2788363416875408
5,0.08693146920223571,0.5,0.0002828442070807346,0.48239918373219925,0.2788179747109458
5,0.08693146920223571,0.5,0.0002828442070807346,0.8147983674643985,0.27878228721949805
5,0.08693146920223571,0.5,0.0002828442070807346,1.1471975511965977,0.2787331731013263
5,0.08693146920223571,0.5,0.0002828442070807346,1.4795967349287968,0.27867599684439215
5,0.08693146920223571,0.5,0.0002828442070807346,1.8119959186609962,0.27861701126637906
5,0.08693146920223571,0.5,0.0002828442070807346,2.1443951023931955,0.2785626758465152
5,0.08693146920223571,0.5,0.0002828442070807346,2.4767942861253944,0.27851894868028326
5,0.08693146920223571,0.5,0.0002828442070807346,2.8091934698575938,0.27849063012092246
5,0.08693146920223571,0.5,0.0002828442070807346,3.141592653589793,0.2784808315800644
5,0.08693146920223571,0.7,0.0003959818899130284,0.15,0.19031730327101215
5,0.08693146920223571,0.7,0.0003959818899130284,0.48239918373219925,0.19028242856181898
5,0.08693146920223571,0.7,0.0003959818899130284,0.8147983674643985,0.1902146611558475
5,0.08693146920223571,0.7,0.0003959818899130284,1.1471975511965977,0.1901213880771253
5,0.08693146920223571,0.7,0.0003959818899130284,1.4795967349287968,0.19001278987355374
5,0.08693146920223571,0.7,0.0003959818899130284,1.8119959186609962,0.18990073909459593
5,0.08693146920223571,0.7,0.0003959818899130284,2.1443951023931955,0.1897975074751932
5,0.08693146920223571,0.7,0.0003959818899130284,2.4767942861253944,0.18971442040333453
5,0.08693146920223571,0.7,0.0003959818899130284,2.8091934698575938,0.18966060683624208
5,0.08693146920223571,0.7,0.0003959818899130284,3.141592653589793,0.18964198586486947
5,0.08693146920223571,0.85,0.00048083515203724877,0.15,0.1239079759552073
5,0.08693146920223571,0.85,0.00048083515203724877,0.48239918373219925,0.1238577977267914
5,0.08693146920223571,0.85,0.00048083515203724877,0.8147983674643985,0.12376028875224732
5,0.08693146920223571,0.85,0.00048083515203724877,1.1471975511965977,0.12362607132556191
5,0.08693146920223571,0.85,0.00048083515203724877,1.4795967349287968,0.12346978848580692
5,0.08693146920223571,0.85,0.00048083515203724877,1.8119959186609962,0.12330852246200785
5,0.08693146920223571,0.85,0.00048083515203724877,2.1443951023931955,0.12315993604533104
5,0.08693146920223571,0.85,0.00048083515203724877,2.4767942861253944,0.1230403355478451
5,0.08693146920223571,0.85,0.00048083515203724877,2.8091934698575938,0.12296286874548468
5,0.08693146920223571,0.85,0.00048083515203724877,3.141592653589793,0.12293606230762855
5,0.08693146920223571,1.0,0.0005656884141614692,0.15,0.057481485640598295
5,0.08693146920223571,1.0,0.0005656884141614692,0.48239918373219925,0.057413757476076466
5,0.08693146920223571,1.0,0.0005656884141614692,0.8147983674643985,0.057282140026254424
5,0.08693146920223571,1.0,0.0005656884141614692,1.1471975511965977,0.057100963430722906
5,0.08693146920223571,1.0,0.0005656884141614692,1.4795967349287968,0.05688998655906263
5,0.08693146920223571,1.0,0.0005656884141614692,1.8119959186609962,0.056672265929792465
5,0.08693146920223571,1.0,0.0005656884141614692,2.1443951023931955,0.05647164876294042
5,0.08693146920223571,1.0,0.0005656884141614692,2.4767942861253944,0.05631015718984722
5,0.08693146920223571,1.0,0.0005656884141614692,2.8091934698575938,0.05620555205908806
5,0.08693146920223571,1.0,0.0005656884141614692,3.141592653589793,0.05616935383509336
5,0.12195185955710752,0.15,0.00018028280730025825,0.15,0.43654651822256696
5,0.12195185955710752,0.15,0.00018028280730025825,0.48239918373219925,0.4365431889757827
5,0.12195185955710752,0.15,0.00018028280730025825,0.8147983674643985,0.436536720109687
5,0.12195185955710752,0.15,0.00018028280730025825,1.1471975511965977,0.43652781836397336
5,0.12195185955710752,0.15,0.00018028280730025825,1.4795967349287968,0.43651745670072795
5,0.12195185955710752,0.15,0.00018028280730025825,1.8119959186609962,0.4365067686248696
5,0.12195185955710752,0.15,0.00018028280730025825,2.1443951023931955,0.43649692448446986
5,0.12195185955710752,0.15,0.00018028280730025825,2.4767942861253944,0.43648900320769246
5,0.12195185955710752,0.15,0.00018028280730025825,2.8091934698575938,0.43648387367776853
5,0.12195185955710752,0.15,0.00018028280730025825,3.141592653589793,0.4364820988828646
5,0.12195185955710752,0.3,0.0003605656146005165,0.15,0.37305800670279643
5,0.12195185955710752,0.3,0.0003605656146005165,0.48239918373219925,0.37304498830425126
5,0.12195185955710752,0.3,0.0003605656146005165,0.8147983674643985,0.3730196910472712
5,0.12195185955710752,0.3,0.0003605656146005165,1.1471975511965977,0.3729848721742286
5,0.12195185955710752,0.3,0.0003605656146005165,1.4795967349287968,0.37294433169995944
5,0.12195185955710752,0.3,0.0003605656146005165,1.8119959186609962,0.37290250151892157
5,0.12195185955710752,0.3,0.0003605656146005165,2.1443951023931955,0.37286396291369583
5,0.12195185955710752,0.3,0.0003605656146005165,2.4767942861253944,0.3728329441793625
5,0.12195185955710752,0.3,0.0003605656146005165,2.8091934698575938,0.37281285381612106
5,0.12195185955710752,0.3,0.0003605656146005165,3.141592653589793,0.372805901954804
5,0.12195185955710752,0.5,0.0006009426910008608,0.15,0.2883522042855864
5,0.12195185955710752,0.5,0.0006009426910008608,0.48239918373219925,0.2883171526440538
5,0.12195185955710752,0.5,0.0006009426910008608,0.8147983674643985,0.288249029303987
5,0.12195185955710752,0.5,0.0006009426910008608,1.1471975511965977,0.28815524046976027
5,0.12195185955710752,0.5,0.0006009426910008608,1.4795967349287968,0.2880460040604611
5,0.12195185955710752,0.5,0.0006009426910008608,1.8119959186609962,0.2879332522596598
5,0.12195185955710752,0.5,0.0006009426910008608,2.1443951023931955,0.2878293365501723
5,0.12195185955710752,0.5,0.0006009426910008608,2.4767942861253944,0.2877456722436589
5,0.12195185955710752,0.5,0.0006009426910008608,2.8091934698575938,0.28769147213827084
5,0.12195185955710752,0.5,0.0006009426910008608,3.141592653589793,0.2876727150912006
5,0.12195185955710752,0.7,0.0008413197674012052,0.15,0.20358421756239853
5,0.12195185955710752,0.7,0.0008413197674012052,0.48239918373219925,0.20351769622159477
5,0.12195185955710752,0.7,0.0008413197674012052,0.8147983674643985,0.2033883924966211
5,0.12195185955710752,0.7,0.0008413197674012052,1.1471975511965977,0.20321033373383846
5,0.12195185955710752,0.7,0.0008413197674012052,1.4795967349287968,0.20300288954147305
5,0.12195185955710752,0.7,0.0008413197674012052,1.8119959186609962,0.20278870395093973
5,0.12195185955710752,0.7,0.0008413197674012052,2.1443951023931955,0.20259124469664958
5,0.12195185955710752,0.7,0.0008413197674012052,2.4767942861253944,0.20243222587061593
5,0.12195185955710752,0.7,0.0008413197674012052,2.8091934698575938,0.20232918945834588
5,0.12195185955710752,0.7,0.0008413197674012052,3.141592653589793,0.20229352804329315
5,0.12195185955710752,0.85,0.0010216025747014634,0.15,0.139967450858683
5,0.12195185955710752,0.85,0.0010216025747014634,0.48239918373219925,0.1398717792108748
5,0.12195185955710752,0.85,0.0010216025747014634,0.8147983674643985,0.1396857964710756
5,0.12195185955710752,0.85,0.0010216025747014634,1.1471975511965977,0.13942965072109903
5,0.12195185955710752,0.85,0.0010216025747014634,1.4795967349287968,0.13913117916524342
5,0.12195185955710752,0.85,0.0010216025747014634,1.8119959186609962,0.13882294774275472
5,0.12195185955710752,0.85,0.0010216025747014634,2.1443951023931955,0.13853873276132922
5,0.12195185955710752,0.85,0.0010216025747014634,2.4767942861253944,0.13830980967519668
5,0.12195185955710752,0.85,0.0010216025747014634,2.8091934698575938,0.13816146078462044
5,0.12195185955710752,0.85,0.0010216025747014634,3.141592653589793,0.13811011320963695
5,0.12195185955710752,1.0,0.0012018853820017217,0.15,0.07631575735742802
5,0.12195185955710752,1.0,0.0012018853820017217,0.48239918373219925,0.07618668361192493
5,0.12195185955710752,1.0,0.0012018853820017217,0.8147983674643985,0.07593574876585696
5,0.12195185955710752,1.0,0.0012018853820017217,1.1471975511965977,0.0755901050808192
5,0.12195185955710752,1.0,0.0012018853820017217,1.4795967349287968,0.07518728523232832
5,0.12195185955710752,1.0,0.0012018853820017217,1.8119959186609962,0.07477122397513414
5,0.12195185955710752,1.0,0.0012018853820017217,2.1443951023931955,0.07438751862472381
5,0.12195185955710752,1.0,0.0012018853820017217,2.4767942861253944,0.07407841693491046
5,0.12195185955710752,1.0,0.0012018853820017217,2.8091934698575938,0.07387808934681939
5,0.12195185955710752,1.0,0.0012018853820017217,3.141592653589793,0.07380874676766358
5,0.1710802334979287,0.15,0.0003966781181193003,0.15,0.44000449723565227
5,0.1710802334979287,0.15,0.0003966781181193003,0.48239918373219925,0.4399982129679014
5,0.1710802334979287,0.15,0.0003966781181193003,0.8147983674643985,0.43998600112196184
5,0.1710802334979287,0.15,0.0003966781181193003,1.1471975511965977,0.43996919185917993
5,0.1710802334979287,0.15,0.0003966781181193003,1.4795967349287968,0.4399496190144718
5,0.1710802334979287,0.15,0.0003966781181193003,1.8119959186609962,0.4399294219111527
5,0.1710802334979287,0.15,0.0003966781181193003,2.1443951023931955,0.4399108126666913
5,0.1710802334979287,0.15,0.0003966781181193003,2.4767942861253944,0.43989583357237816
5,0.1710802334979287,0.15,0.0003966781181193003,2.8091934698575938,0.43988613136473664
5,0.1710802334979287,0.15,0.0003966781181193003,3.141592653589793,0.4398827740244087
5,0.1710802334979287,0.3,0.0007933562362386006,0.15,0.37993620910723314
5,0.1710802334979287,0.3,0.0007933562362386006,0.48239918373219925,0.379911652590766
5,0.1710802334979287,0.3,0.0007933562362386006,0.8147983674643985,0.37986391843655287
5,0.1710802334979287,0.3,0.0007933562362386006,1.1471975511965977,0.3797981825130996
5,0.1710802334979287,0.3,0.0007933562362386006,1.4795967349287968,0.37972159334532574
5,0.1710802334979287,0.3,0.0007933562362386006,1.8119959186609962,0.37964250989554893
5,0.1710802334979287,0.3,0.0007933562362386006,2.1443951023931955,0.37956959746697283
5,0.1710802334979287,0.3,0.0007933562362386006,2.4767942861253944,0.3795108759043331
5,0.1710802334979287,0.3,0.0007933562362386006,2.8091934698575938,0.3794728255950335
5,0.1710802334979287,0.3,0.0007933562362386006,3.141592653589793,0.3794596558964467
5,0.1710802334979287,0.5,0.001322260393731001,0.15,0.2997318873048116
5,0.1710802334979287,0.5,0.001322260393731001,0.48239918373219925,0.2996658301292938
5,0.1710802334979287,0.5,0.001322260393731001,0.8147983674643985,0.2995373783239985
5,0.1710802334979287,0.5,0.001322260393731001,1.1471975511965977,0.2993603837178773
5,0.1710802334979287,0.5,0.001322260393731001,1.4795967349287968,0.29915401999939095
5,0.1710802334979287,0.5,0.001322260393731001,1.8119959186609962,0.29894077000996
5,0.1710802334979287,0.5,0.001322260393731001,2.1443951023931955,0.29874401120472105
5,0.1710802334979287,0.5,0.001322260393731001,2.4767942861253944,0.29858544337318427
5,0.1710802334979287,0.5,0.001322260393731001,2.8091934698575938,0.29848264529346413
5,0.1710802334979287,0.5,0.001322260393731001,3.141592653589793,0.29844705649184555
5,0.1710802334979287,0.7,0.001851164551223401,0.15,0.21939805107477972
5,0.1710802334979287,0.7,0.001851164551223401,0.48239918373219925,0.21927281612582372
5,0.1710802334979287,0.7,0.001851164551223401,0.8147983674643985,0.21902921381523321
5,0.1710802334979287,0.7,0.001851164551223401,1.1471975511965977,0.21869338801346516
5,0.1710802334979287,0.7,0.001851164551223401,1.4795967349287968,0.21830159738933874
5,0.1710802334979287,0.7,0.001851164551223401,1.8119959186609962,0.21789646122070527
5,0.1710802334979287,0.7,0.001851164551223401,2.1443951023931955,0.21752241073801493
5,0.1710802334979287,0.7,0.001851164551223401,2.4767942861253944,0.21722079304094266
5,0.1710802334979287,0.7,0.001851164551223401,2.8091934698575938,0.2170251757796926
5,0.1710802334979287,0.7,0.001851164551223401,3.141592653589793,0.2169574379967305
5,0.1710802334979287,0.85,0.0022478426693427014,0.15,0.15906263942322552
5,0.1710802334979287,0.85,0.0022478426693427014,0.48239918373219925,0.15888267965400527
5,0.1710802334979287,0.85,0.0022478426693427014,0.8147983674643985,0.1585325578638046
5,0.1710802334979287,0.85,0.0022478426693427014,1.1471975511965977,0.15804973309770087
5,0.1710802334979287,0.85,0.0022478426693427014,1.4795967349287968,0.1574862226848741
5,0.1710802334979287,0.85,0.0022478426693427014,1.8119959186609962,0.15690326493093587
5,0.1710802334979287,0.85,0.0022478426693427014,2.1443951023931955,0.1563648097514747
5,0.1710802334979287,0.85,0.0022478426693427014,2.4767942861253944,0.15593046505426122
5,0.1710802334979287,0.85,0.0022478426693427014,2.8091934698575938,0.15564869094306788
5,0.1710802334979287,0.85,0.0022478426693427014,3.141592653589793,0.1555511052102736
5,0.1710802334979287,1.0,0.002644520787462002,0.15,0.09865430948267817
5,0.1710802334979287,1.0,0.002644520787462002,0.48239918373219925,0.09841174670100528
5,0.1710802334979287,1.0,0.002644520787462002,0.8147983674643985,0.0979397446621626
5,0.1710802334979287,1.0,0.002644520787462002,1.1471975511965977,0.09728866617676912
5,0.1710802334979287,1.0,0.002644520787462002,1.4795967349287968,0.09652852438167048
5,0.1710802334979287,1.0,0.002644520787462002,1.8119959186609962,0.09574185555099879
5,0.1710802334979287,1.0,0.002644520787462002,2.1443951023931955,0.09501497651089319
5,0.1710802334979287,1.0,0.002644520787462002,2.4767942861253944,0.0944284560128612
5,0.1710802334979287,1.0,0.002644520787462002,2.8091934698575938,0.09404787291443828
5,0.1710802334979287,1.0,0.002644520787462002,3.141592653589793,0.09391605105869116
5,0.24,0.15,0.0009210728116272659,0.15,0.4437953428415162
5,0.24,0.15,0.0009210728116272659,0.48239918373219925,0.44378362489224377
5,0.24,0.15,0.0009210728116272659,0.8147983674643985,0.44376084470373467
5,0.24,0.15,0.0009210728116272659,1.1471975511965977,0.4437294685712456
5,0.24,0.15,0.0009210728116272659,1.4795967349287968,0.44369290488517477
5,0.24,0.15,0.0009210728116272659,1.8119959186609962,0.4436551422481734
5,0.24,0.15,0.0009210728116272659,2.1443951023931955,0.4436203189290817
5,0.24,0.15,0.0009210728116272659,2.4767942861253944,0.443592268091493
5,0.24,0.15,0.0009210728116272659,2.8091934698575938,0.4435740893012339
5,0.24,0.15,0.0009210728116272659,3.141592653589793,0.4435677969407543
5,0.24,0.3,0.0018421456232545319,0.15,0.38743253923109555
5,0.24,0.3,0.0018421456232545319,0.48239918373219925,0.38738680338594267
5,0.24,0.3,0.0018421456232545319,0.8147983674643985,0.3872978306527146
5,0.24,0.3,0.0018421456232545319,1.1471975511965977,0.3871751546862563
5,0.24,0.3,0.0018421456232545319,1.4795967349287968,0.38703200589601217
5,0.24,0.3,0.0018421456232545319,1.8119959186609962,0.38688394791203495
5,0.24,0.3,0.0018421456232545319,2.1443951023931955,0.3867472201831659
5,0.24,0.3,0.0018421456232545319,2.4767942861253944,0.3866369478622911
5,0.24,0.3,0.0018421456232545319,2.8091934698575938,0.38656541947166434
5,0.24,0.3,0.0018421456232545319,3.141592653589793,0.38654064896092866
5,0.24,0.5,0.00307024270542422,0.15,0.312035366439098
5,0.24,0.5,0.00307024270542422,0.48239918373219925,0.311912555080208
5,0.24,0.5,0.00307024270542422,0.8147983674643985,0.3116734495621998
5,0.24,0.5,0.00307024270542422,1.1471975511965977,0.31134335137563784
5,0.24,0.5,0.00307024270542422,1.4795967349287968,0.310957551018046
5,0.24,0.5,0.00307024270542422,1.8119959186609962,0.31055782433917467
5,0.24,0.5,0.00307024270542422,2.1443951023931955,0.31018805862552545
5,0.24,0.5,0.00307024270542422,2.4767942861253944,0.3098893990046503
5,0.24,0.5,0.00307024270542422,2.8091934698575938,0.3096954627442705
5,0.24,0.5,0.00307024270542422,3.141592653589793,0.3096282634628029
5,0.24,0.7,0.004298339787593908,0.15,0.23635520962307832
5,0.24,0.7,0.004298339787593908,0.48239918373219925,0.23612285267598643
5,0.24,0.7,0.004298339787593908,0.8147983674643985,0.23567015126501922
5,0.24,0.7,0.004298339787593908,1.1471975511965977,0.23504448272466427
5,0.24,0.7,0.004298339787593908,1.4795967349287968,0.23431222428527287
5,0.24,0.7,0.004298339787593908,1.8119959186609962,0.23355238523516464
5,0.24,0.7,0.004298339787593908,2.1443951023931955,0.23284846070135345
5,0.24,0.7,0.004298339787593908,2.4767942861253944,0.23227917417906863
5,0.24,0.7,0.004298339787593908,2.8091934698575938,0.231909157545247
5,0.24,0.7,0.004298339787593908,3.141592653589793,0.23178088235107341
5,0.24,0.85,0.005219412599221173,0.15,0.17940874833006903
